property_id,lat,lng,addr_street,suburb,lga,closet_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,number_of_houses,number_of_units,municipality,aus_born_perc,median_income,median_house_price,population,closest_train_station_id
54086,-37.83496475,145.04179380000005,13 Scotch Circuit,HAWTHORN,YARRA,19910,0.911,,0,5753,11459,Boroondara,72,1627,2103800,19166,19910.0
63715,-37.793291,145.256665,18 Kalinda Road,CROYDON,CARDINIA,19878,2.119,20.65573770491803,1,9705,5573,Maroondah,81,1267,902900,37491,19878.0
71825,-37.857366,145.235546,8 Telford Court,WANTIRNA,CENTRAL GOLDFIELDS,19871,3.329,17.08910891089109,1,4861,1165,Knox,70,1463,1071300,31889,19871.0
62433,-37.82666,145.237971,1 Dresden Avenue,HEATHMONT,HORSHAM,19871,0.608,17.08910891089109,1,3459,1027,Maroondah,80,1297,1083000,16322,19871.0
30776,-37.755448,144.989688,150 Harold Street,THORNBURY,LATROBE,20014,0.783,14.2,1,6018,4275,Darebin,63,1275,1361700,16671,20014.0
22787,-37.739276,144.95234299999996,41 Soudan Street,COBURG,MOONEE VALLEY,19965,1.026,10.909090909090908,1,10323,4557,Moreland,63,1268,1129500,29021,19965.0
20335,-37.75982800000001,144.971971,100 Mitchell Street,BRUNSWICK,MARIBYRNONG,19967,1.006,8.11111111111111,1,8835,8041,Moreland,62,1433,1265800,20155,19967.0
12398,-37.705905,144.763296,16 Chittenup Bend,SYDENHAM,HEPBURN,20000,1.096,16.304347826086957,1,2811,1400,Brimbank,64,1491,658000,27356,20000.0
26545,-37.58932100000001,144.932746,32 Woodlea Crescent,CRAIGIEBURN,YARRA RANGES,40221,1.675,21.0,1,19933,1906,Hume,74,1349,643500,25491,40221.0
45053,-37.689542,145.09549099999995,4 Wanbanna Ave,GREENSBOROUGH,GLEN EIRA,19985,1.959,22.39189189189189,1,7426,2533,Banyule,83,1524,984000,26045,19985.0
59072,-37.805244,145.179109,6 Worrell Street,NUNAWADING,STONNINGTON,19899,1.75,14.655339805825243,1,4033,2270,Whitehorse,70,1202,1171100,20796,19899.0
54982,-37.837774,145.080208,123 Wattle Valley Road,CAMBERWELL,MELBOURNE,19850,0.803,11.181818181818182,1,7459,4358,Boroondara,77,2122,2235400,15537,19850.0
62365,-37.808835,145.224317,9 Andrew Street,RINGWOOD,MACEDON RANGES,19902,0.885,16.388235294117646,1,6350,4648,Maroondah,79,1393,1024000,28808,19902.0
52126,-37.823769,144.996158,11 Clifton Street,RICHMOND,EAST GIPPSLAND,19907,0.304,,0,8875,13869,Yarra,65,1731,1389100,24112,19907.0
80991,-37.983486,145.201436,2/9 Wilma Avenue,DANDENONG,CARDINIA,19888,1.024,22.110294117647058,1,8074,9600,Greater Dandenong,48,899,685100,45248,19888.0
9574,-37.853689,144.717108,5 Wordsworth Place,TRUGANINA,CENTRAL GOLDFIELDS,46468,3.217,,0,12111,961,Wyndham,74,1402,680500,39324,46468.0
62604,-37.832292,145.258847,17 Coven Avenue,HEATHMONT,HORSHAM,19870,1.331,19.363636363636363,1,3459,1027,Maroondah,80,1297,1083000,16322,19870.0
6443,-37.79188919,144.842926,21 Parsons st,SUNSHINE,KNOX,20021,0.959,11.08411214953271,1,4031,1779,Brimbank,52,929,883700,30677,20021.0
74962,-37.905843,145.07366399999995,3 Donal Street,MURRUMBEENA,MOIRA,19918,1.269,11.596590909090908,1,2947,2728,Glen Eira,64,1287,1574000,30031,19918.0
9996,-37.781423,144.92801699999995,12 Dalgleish Street,FLEMINGTON,WHITTLESEA,20040,0.663,4.8,1,1877,3086,Moonee Valley,62,1401,1069400,14523,20040.0
11824,-37.710427,144.82363999999995,34 Jackman Crescent,KEILOR,ARARAT,20001,3.367,14.857142857142858,1,2226,442,Brimbank,76,1541,1047100,6503,20001.0
39957,-37.692453,145.05303999999995,2 Hazelwood Court,BUNDOORA,WODONGA,19984,3.403,19.841726618705035,1,8943,3243,Whittlesea,69,1172,876900,24119,19984.0
25945,-37.575318,144.938775,21 Earlston Place,CRAIGIEBURN,YARRA RANGES,40221,2.977,21.0,1,19933,1906,Hume,74,1349,643500,25491,40221.0
89027,-37.944265,145.027124,8 Danson Street,HIGHETT,GREATER DANDENONG,19872,1.375,17.015625,1,3939,2524,Bayside,73,1384,1355400,9299,19872.0
58220,-37.828018,145.1452,58 Laurel Grove Sth,BLACKBURN,GREATER GEELONG,19897,0.897,13.988304093567251,1,4821,2501,Whitehorse,75,1387,1485900,27564,19897.0
14720,-37.750676,144.915565,69 Brewster Street,ESSENDON,NILLUMBIK,20037,0.597,7.5,1,6869,5592,Moonee Valley,81,1571,1550000,22442,20037.0
22664,-37.740833,144.951165,36 Davis Street,COBURG,MOONEE VALLEY,19965,1.085,10.909090909090908,1,10323,4557,Moreland,63,1268,1129500,29021,19965.0
93236,-37.989447,145.08009099999995,324 Nepean Highway,PARKDALE,STONNINGTON,19864,0.522,21.428571428571427,1,4160,2433,Kingston,76,1492,1341800,24045,19864.0
67260,-37.75101471,145.3539429,24 Gardiner Street,LILYDALE,FRANKSTON,19876,0.743,26.917525773195877,1,5989,2379,Yarra Ranges,82,1284,908900,13615,19876.0
52143,-37.827513,145.003152,11 Madden Grove,RICHMOND,EAST GIPPSLAND,19906,0.387,4.25,1,8875,13869,Yarra,65,1731,1389100,24112,19906.0
8703,-37.75099182,144.7560577,9 Illawong Terrace,BURNSIDE,MOYNE,20002,3.932,13.42361111111111,1,1290,343,Melton,57,1423,788300,14107,20002.0
42263,-37.745227,145.06170500000005,44 Lower Plenty Road,ROSANNA,EAST GIPPSLAND,19936,0.47,16.403973509933774,1,3073,1156,Banyule,77,1551,1192000,21826,19936.0
39442,-37.692025,145.051008,11 Ashbrook Circuit,BUNDOORA,WODONGA,20008,3.461,21.047619047619047,1,8943,3243,Whittlesea,69,1172,876900,24119,20008.0
10461,-37.796953,144.929707,36 Ormond Street,KENSINGTON,SOUTH GIPPSLAND,20041,0.36,5.0,1,3940,4804,Melbourne,62,1401,1202200,14523,20041.0
43070,-37.720626,145.075777,3 Hinkler Avenue,MACLEOD,WANGARATTA,19983,0.837,18.08641975308642,1,3511,1718,Banyule,79,1458,1123400,12063,19983.0
74787,-37.90054703,145.0496521,20 Melton Avenue,CARNEGIE,MELBOURNE,19941,0.93,13.927272727272728,1,4596,5791,Glen Eira,64,1287,1406500,30031,19941.0
51049,-37.791948,145.11941299999995,21 Wilsons Road,DONCASTER,MORELAND,20042,3.041,11.86808510638298,1,7598,4243,Manningham,58,1242,1446200,17447,20042.0
50408,-37.77291107,145.0876007,8 White Way,BULLEEN,MARIBYRNONG,19935,2.953,15.848101265822784,1,4269,979,Manningham,58,1225,1322600,10590,19935.0
73597,-37.85420300000001,145.281824,37 Central Avenue,BORONIA,TOWONG,19869,0.731,20.794392523364486,1,8285,4281,Knox,79,1162,832500,20314,19869.0
54951,-37.845663,145.08691299999995,12 Callanish Road,CAMBERWELL,MELBOURNE,19849,0.865,12.083333333333334,1,7459,4358,Boroondara,77,2122,2235400,15537,19849.0
69441,-37.86308289,145.112442,107 Huntingdale Road,ASHWOOD,DAREBIN,19840,1.172,,0,2378,1176,Monash,73,1469,1436500,12420,19840.0
64302,-37.7788121,145.3041647,34 BAMBRA STREET,CROYDON,CARDINIA,19877,0.981,22.9618320610687,1,9705,5573,Maroondah,81,1267,902900,37491,19877.0
18951,-37.691589,144.929852,5 Holberry Street,BROADMEADOWS,WODONGA,20031,1.295,14.642857142857142,1,4395,1983,Hume,58,762,565700,18510,20031.0
91548,-37.979211,145.049215,302 Balcombe Road,BEAUMARIS,TOWONG,19865,1.43,20.61904761904762,1,5041,1732,Bayside,79,1845,1882800,17536,19865.0
26141,-37.60300446,144.91520690000004,25 Long Island Circuit,CRAIGIEBURN,YARRA RANGES,40221,2.483,21.0,1,19933,1906,Hume,74,1349,643500,25491,40221.0
72856,-37.862207,145.26760900000005,11 Marville Court,BORONIA,TOWONG,19869,1.487,20.794392523364486,1,8285,4281,Knox,79,1162,832500,20314,19869.0
23350,-37.65073776,144.8973389,10 Lochmaben Court,GREENVALE,HORSHAM,44817,2.777,17.375,1,6480,251,Hume,72,1730,942100,9120,44817.0
46468,-37.722449,145.149607,112 Franklin Street,ELTHAM,FRANKSTON,19987,1.003,26.24418604651163,1,6040,1782,Nillumbik,85,1923,1178700,28827,19987.0
83160,-37.88124847,145.2554474,31 Paperbark Place,KNOXFIELD,SOUTHERN GRAMPIANS,19869,3.439,20.794392523364486,1,2723,1042,Knox,76,1310,909600,6617,19869.0
73102,-37.852921,145.27111200000004,19 Devenish Road,BORONIA,TOWONG,19870,1.273,19.363636363636363,1,8285,4281,Knox,79,1162,832500,20314,19870.0
54202,-37.817858,145.02926100000005,1A Linda Crescent,HAWTHORN,YARRA,19905,0.713,5.05,1,5753,11459,Boroondara,72,1627,2103800,19166,19905.0
58937,-37.828332,145.18411899999995,39 Diosma Crescent,NUNAWADING,STONNINGTON,19899,1.183,14.655339805825243,1,4033,2270,Whitehorse,70,1202,1171100,20796,19899.0
32148,-37.734875,145.015458,195 Wood Street,PRESTON,BOROONDARA,20011,1.329,17.166666666666668,1,11418,7672,Darebin,63,1155,1075700,27067,20011.0
91003,-37.966526,145.06894599999995,8 Avalon Court,CHELTENHAM,YARRA RANGES,19866,1.263,18.83823529411765,1,8087,5856,Kingston,74,1233,1167300,18907,19866.0
89802,-37.968817,145.075696,10 Allnutt Court,CHELTENHAM,YARRA RANGES,19865,1.722,20.61904761904762,1,8087,5856,Kingston,74,1233,1167300,18907,19865.0
42743,-37.72443008,145.07841489999996,1/17 Strathallan Road,MACLEOD,WANGARATTA,19983,0.835,18.08641975308642,1,3511,1718,Banyule,79,1458,1123400,12063,19983.0
53219,-37.82138824,145.0113983,4 Longfield Street,RICHMOND,EAST GIPPSLAND,19906,0.766,4.25,1,8875,13869,Yarra,65,1731,1389100,24112,19906.0
59681,-37.80630900000001,145.19947,24 Beaufort Street,MITCHAM,PORT PHILLIP,19900,1.46,15.882096069868995,1,5802,3089,Whitehorse,76,1424,1128700,14482,19900.0
32983,-37.729674,144.991116,585 Gilbert Road,PRESTON,BOROONDARA,20011,1.036,17.166666666666668,1,11418,7672,Darebin,63,1155,1075700,27067,20011.0
45022,-37.688236,145.10333799999995,4 Kowa Court,GREENSBOROUGH,GLEN EIRA,19985,1.802,22.39189189189189,1,7426,2533,Banyule,83,1524,984000,26045,19985.0
3234,-37.819804,144.89707,27 Frederick Street,YARRAVILLE,MITCHELL,19996,0.766,,0,5855,2072,Maribyrnong,67,1583,1148100,11645,19996.0
248,-37.80674744,144.89711,119 Albert Street,SEDDON,EAST GIPPSLAND,19997,0.281,,0,2035,844,Maribyrnong,49,1181,1148600,16926,19997.0
72118,-37.83671951,145.2848358,19 Streeton Road,BAYSWATER,INDIGO,19870,1.57,19.363636363636363,1,4737,3089,Knox,77,1186,865500,19945,19870.0
56523,-37.843576,145.097332,2A Banksia Street,BURWOOD,MARIBYRNONG,19849,1.725,12.083333333333334,1,5052,3288,Whitehorse,73,1100,1296800,18501,19849.0
3386,-37.822233,144.871557,33 Mill Avenue,YARRAVILLE,MITCHELL,19995,1.573,,0,5855,2072,Maribyrnong,67,1583,1148100,11645,19995.0
60877,-37.832206,145.211495,641 Canterbury Road,VERMONT,CENTRAL GOLDFIELDS,19901,1.486,15.935622317596566,1,3636,1030,Whitehorse,71,1459,1186300,20802,19901.0
56918,-37.844216,145.103695,82 Roslyn Street,BURWOOD,MARIBYRNONG,19849,2.196,12.083333333333334,1,5052,3288,Whitehorse,73,1100,1296800,18501,19849.0
13878,-37.75162125,144.9011536,15 Mountain Street,ESSENDON,NILLUMBIK,20037,1.411,7.5,1,6869,5592,Moonee Valley,81,1571,1550000,22442,20037.0
42694,-37.748586,145.07928,94 Beverley Road,ROSANNA,EAST GIPPSLAND,19936,1.32,16.403973509933774,1,3073,1156,Banyule,77,1551,1192000,21826,19936.0
15226,-37.7410271,144.9237632,31 Upland Road,STRATHMORE,KNOX,20035,0.423,10.2,1,3101,749,Moonee Valley,81,1634,1643800,10591,20035.0
66950,-37.764128,145.37113200000005,112 Old Gippsland Road,LILYDALE,FRANKSTON,19876,2.273,26.917525773195877,1,5989,2379,Yarra Ranges,82,1284,908900,13615,19876.0
92491,-37.991817,145.076059,1 Bethell Avenue,PARKDALE,STONNINGTON,19864,0.142,21.428571428571427,1,4160,2433,Kingston,76,1492,1341800,24045,19864.0
50967,-37.782206,145.140021,2 Golden Court,DONCASTER,MORELAND,19897,4.294,13.988304093567251,1,7598,4243,Manningham,58,1242,1446200,17447,19897.0
22644,-37.745261,144.976199,35 Gladstone Street,COBURG,MOONEE VALLEY,19965,1.178,10.909090909090908,1,10323,4557,Moreland,63,1268,1129500,29021,19965.0
15830,-37.734733,144.876454,7 Goble Street,NIDDRIE,MANSFIELD,20036,4.155,9.333333333333334,1,2198,1140,Moonee Valley,69,1204,1148000,13979,20036.0
51830,-37.80202484,145.1816711,2 William Street,DONVALE,CASEY,19900,1.997,15.882096069868995,1,4065,1346,Manningham,74,1614,1498500,10274,19900.0
46684,-37.698698,145.167642,16 Piper Crescent,ELTHAM,FRANKSTON,19987,2.404,26.24418604651163,1,6040,1782,Nillumbik,85,1923,1178700,28827,19987.0
86394,-37.909121,144.989751,23a Grosvenor Street,BRIGHTON,HUME,19951,0.883,,0,8625,6345,Bayside,77,2200,2483600,20135,19951.0
6281,-37.789166,144.842816,17 Union Street,SUNSHINE,KNOX,20021,0.877,11.08411214953271,1,4031,1779,Brimbank,52,929,883700,30677,20021.0
30607,-37.754461,144.983349,11 STRETTLE STREET,THORNBURY,LATROBE,20014,1.341,14.2,1,6018,4275,Darebin,63,1275,1361700,16671,20014.0
61911,-37.81978607,145.22828669999996,4 Ellison Street,RINGWOOD,MACEDON RANGES,19902,0.438,16.388235294117646,1,6350,4648,Maroondah,79,1393,1024000,28808,19902.0
3137,-37.813681,144.876068,23 Adaleigh Street,YARRAVILLE,MITCHELL,19996,1.243,,0,5855,2072,Maribyrnong,67,1583,1148100,11645,19996.0
35383,-37.72577,145.008437,63A Southernhay Street,RESERVOIR,EAST GIPPSLAND,20011,0.578,17.166666666666668,1,16913,8713,Darebin,63,972,861800,45591,20011.0
326,-37.7966294,144.8818389,131 Summerhill Road,FOOTSCRAY,WHITTLESEA,20023,0.653,7.277777777777778,1,5286,6864,Maribyrnong,49,1181,869400,16926,20023.0
34109,-37.721812,145.018241,19 Tambo Avenue,RESERVOIR,EAST GIPPSLAND,20010,1.132,19.105263157894736,1,16913,8713,Darebin,63,972,861800,45591,20010.0
74034,-37.864974,145.274787,8 Vivienne Avenue,BORONIA,TOWONG,19869,0.982,20.794392523364486,1,8285,4281,Knox,79,1162,832500,20314,19869.0
25942,-37.605087,144.91552,21 Classic Place,CRAIGIEBURN,YARRA RANGES,40221,2.479,21.0,1,19933,1906,Hume,74,1349,643500,25491,40221.0
88485,-37.9498291,145.02674869999996,14 Wilson Street,HIGHETT,GREATER DANDENONG,19872,1.337,17.015625,1,3939,2524,Bayside,73,1384,1355400,9299,19872.0
42157,-37.745007,145.06094199999995,37 Lower Plenty Road,ROSANNA,EAST GIPPSLAND,19936,0.515,16.403973509933774,1,3073,1156,Banyule,77,1551,1192000,21826,19936.0
56619,-37.857343,145.09986899999996,36 Morton Road,BURWOOD,MARIBYRNONG,19848,1.708,13.0,1,5052,3288,Whitehorse,73,1100,1296800,18501,19848.0
30585,-37.760005,145.007003,109 Clarendon Street,THORNBURY,LATROBE,20014,0.924,14.2,1,6018,4275,Darebin,63,1275,1361700,16671,20014.0
31570,-37.758417,144.991021,98 Normanby Avenue,THORNBURY,LATROBE,20014,0.763,14.2,1,6018,4275,Darebin,63,1275,1361700,16671,20014.0
53093,-37.826239,145.012956,34 Park Grove,RICHMOND,EAST GIPPSLAND,19906,0.497,4.25,1,8875,13869,Yarra,65,1731,1389100,24112,19906.0
5240,-37.865653,144.825609,50 Romawi Street,ALTONA,BRIMBANK,19926,0.392,,0,4843,2394,Hobsons Bay,70,1160,1139500,11742,19926.0
64409,-37.787618,145.270115,4 Broughton Avenue,CROYDON,CARDINIA,19878,1.268,20.65573770491803,1,9705,5573,Maroondah,81,1267,902900,37491,19878.0
61507,-37.827897,145.227546,2/127 Wantirna Road,RINGWOOD,MACEDON RANGES,19902,1.343,16.388235294117646,1,6350,4648,Maroondah,79,1393,1024000,28808,19902.0
12852,-37.70750809,144.7687988,29 Robina Road,SYDENHAM,HEPBURN,20000,0.854,16.304347826086957,1,2811,1400,Brimbank,64,1491,658000,27356,20000.0
30535,-37.781255,145.00121,99 Westgarth Street,NORTHCOTE,MURRINDINDI,19928,0.188,11.670588235294117,1,8461,5349,Darebin,69,1563,1630800,21000,19928.0
4029,-37.842509,144.872325,1/36-38 Bradley Street,NEWPORT,MANSFIELD,19994,0.991,,0,5240,1816,Hobsons Bay,74,1626,1197100,14791,19994.0
15036,-37.719909,144.904651,16 Strathaird Street,STRATHMORE,KNOX,20033,1.501,12.916666666666666,1,3101,749,Moonee Valley,81,1634,1643800,10591,20033.0
33806,-37.69533539,145.0134735,137 Keon Parade,RESERVOIR,EAST GIPPSLAND,20008,0.149,21.047619047619047,1,16913,8713,Darebin,63,972,861800,45591,20008.0
3132,-37.820307,144.880124,225 Francis Street,YARRAVILLE,MITCHELL,19996,0.995,,0,5855,2072,Maribyrnong,67,1583,1148100,11645,19996.0
69159,-37.854676,145.040989,42 Cawkwell Street,MALVERN,BAW BAW,19911,0.595,,0,3622,3241,Stonnington,78,2047,2337300,10201,19911.0
86922,-37.925726,144.988075,6 Canterbury Place,BRIGHTON,HUME,19950,0.127,,0,8625,6345,Bayside,77,2200,2483600,20135,19950.0
26089,-37.575186,144.937865,24 Lauderdale Drive,CRAIGIEBURN,YARRA RANGES,40221,3.003,21.0,1,19933,1906,Hume,74,1349,643500,25491,40221.0
71039,-37.856654,145.227661,109 Harold Street,WANTIRNA,CENTRAL GOLDFIELDS,19871,3.486,17.08910891089109,1,4861,1165,Knox,70,1463,1071300,31889,19871.0
92740,-37.985445,145.08383500000005,15 Edmond Street,PARKDALE,STONNINGTON,19864,1.075,21.428571428571427,1,4160,2433,Kingston,76,1492,1341800,24045,19864.0
43047,-37.724183,145.104034,276 Yallambie Road,YALLAMBIE,MAROONDAH,19986,1.83,23.86,1,1286,81,Banyule,79,1458,998200,12063,19986.0
45643,-37.669342,145.110313,131 Memorial Drive,PLENTY,NILLUMBIK,19985,3.857,22.39189189189189,1,703,79,Nillumbik,83,2215,1668900,1529,19985.0
55083,-37.836344,145.074704,16 Bringa Avenue,CAMBERWELL,MELBOURNE,19851,0.394,10.3,1,7459,4358,Boroondara,77,2122,2235400,15537,19851.0
94279,-37.956179,145.083002,11 Royal Troon Avenue,HEATHERTON,SOUTH GIPPSLAND,19866,2.755,18.83823529411765,1,1014,463,Kingston,70,1752,1123700,1371,19866.0
80851,-37.971567,145.225483,1546 Heatherton Road,DANDENONG,CARDINIA,19888,2.471,22.110294117647058,1,8074,9600,Greater Dandenong,48,899,685100,45248,19888.0
67697,-37.77239,145.364754,8 Kyra  Close,LILYDALE,FRANKSTON,19876,2.404,26.917525773195877,1,5989,2379,Yarra Ranges,82,1284,908900,13615,19876.0
67066,-37.767564,145.362507,15 Kenthurst Court,LILYDALE,FRANKSTON,19876,1.869,26.917525773195877,1,5989,2379,Yarra Ranges,82,1284,908900,13615,19876.0
84863,-37.889932,144.990038,31 Kingsley Street,ELWOOD,MORELAND,19954,1.115,,0,3628,8403,Port Phillip,72,1715,1874000,12829,19954.0
93546,-37.988242,145.092653,6 Jennifer Avenue,PARKDALE,STONNINGTON,19864,1.53,21.428571428571427,1,4160,2433,Kingston,76,1492,1341800,24045,19864.0
77178,-37.941998,145.100156,23 Rosella Avenue,CLARINDA,BULOKE,19915,2.63,14.25108225108225,1,2271,640,Kingston,44,1116,1012900,19027,19915.0
92112,-37.976695,145.074424,2/53 Albenca Street,MENTONE,WEST WIMMERA,19865,0.996,20.61904761904762,1,4507,3922,Kingston,76,1288,1332300,14158,19865.0
86365,-37.90995789,145.0071869,22 Bent Street,BRIGHTON,HUME,19952,0.693,,0,8625,6345,Bayside,77,2200,2483600,20135,19952.0
24304,-37.707582,144.977671,3/8 Hood Crescent,FAWKNER,MONASH,19962,1.7,12.785714285714286,1,4754,1266,Moreland,53,865,745500,12899,19962.0
74767,-37.898562,145.054082,2/110 Neville Street,CARNEGIE,MELBOURNE,19941,1.372,13.927272727272728,1,4596,5791,Glen Eira,64,1287,1406500,30031,19941.0
81548,-37.978596,145.227178,84 Ross Street,DANDENONG,CARDINIA,19888,1.987,22.110294117647058,1,8074,9600,Greater Dandenong,48,899,685100,45248,19888.0
71742,-37.860105,145.220499,7 Alkira Court,WANTIRNA,CENTRAL GOLDFIELDS,19871,4.122,17.08910891089109,1,4861,1165,Knox,70,1463,1071300,31889,19871.0
95927,-37.927462,145.044337,51 Mortimore Street,BENTLEIGH,HOBSONS BAY,19938,0.82,15.293650793650794,1,5799,3228,Glen Eira,72,1538,1649200,17630,19938.0
35949,-37.6867485,145.0399628,29 Murchison Way,THOMASTOWN,CAMPASPE,20007,2.373,22.0,1,7762,2091,Whittlesea,49,900,691800,21735,20007.0
1241,-37.806989,144.88728600000005,6 Hamilton St,SEDDON,EAST GIPPSLAND,20023,0.602,7.277777777777778,1,2035,844,Maribyrnong,49,1181,1148600,16926,20023.0
33583,-37.694049,145.000824,107A Pallant Avenue,RESERVOIR,EAST GIPPSLAND,20008,0.978,21.047619047619047,1,16913,8713,Darebin,63,972,861800,45591,20008.0
12622,-37.691772,144.761974,2/9 Breadalbane Court,SYDENHAM,HEPBURN,20000,1.497,16.304347826086957,1,2811,1400,Brimbank,64,1491,658000,27356,20000.0
84373,-37.84643555,144.98576359999996,79a Alfred Street,PRAHRAN,BOROONDARA,19958,0.497,,0,4230,8324,Stonnington,66,1560,1706800,17776,19958.0
44614,-37.70825577,145.0889893,209 Nell Street,GREENSBOROUGH,GLEN EIRA,19984,0.548,19.841726618705035,1,7426,2533,Banyule,83,1524,984000,26045,19984.0
79554,-37.999523,145.149318,11 Latrobe Avenue,KEYSBOROUGH,KINGSTON,19890,4.335,19.260536398467433,1,9761,1578,Greater Dandenong,49,1253,1006400,16492,19890.0
12832,-37.71764,144.766272,28 Duneed Way,DELAHEY,BULOKE,20000,1.966,16.304347826086957,1,2193,541,Brimbank,64,1491,648400,27356,20000.0
23780,-37.64131500000001,144.9072,7 Stranraer Close,GREENVALE,HORSHAM,40220,2.51,18.235294117647058,1,6480,251,Hume,72,1730,942100,9120,40220.0
9060,-37.886191,144.761079,39 Truganina Avenue,SEABROOK,MACEDON RANGES,46468,2.177,,0,1452,264,Hobsons Bay,67,1221,739400,29313,46468.0
5416,-37.788568,144.850619,1/24 Darnley Street,BRAYBROOK,HUME,20021,1.561,11.08411214953271,1,2822,1654,Maribyrnong,52,792,755400,6573,20021.0
44630,-37.71435165,145.0982208,21 Sainsbury Avenue,GREENSBOROUGH,GLEN EIRA,19984,1.325,19.841726618705035,1,7426,2533,Banyule,83,1524,984000,26045,19984.0
56340,-37.856475,145.130962,2 Winton Street,BURWOOD,MARIBYRNONG,19875,2.106,,0,5052,3288,Whitehorse,73,1100,1296800,18501,19875.0
86615,-37.91677475,145.00076289999996,33A Halifax Street,BRIGHTON,HUME,19951,0.432,,0,8625,6345,Bayside,77,2200,2483600,20135,19951.0
28039,-37.803523,144.982975,104 Charles Street,FITZROY,NILLUMBIK,19976,0.954,8.267857142857142,1,3147,5530,Yarra,63,1483,1568000,9007,19976.0
60446,-37.834408,145.215735,12 Liddle Way,VERMONT,CENTRAL GOLDFIELDS,19901,1.746,15.935622317596566,1,3636,1030,Whitehorse,71,1459,1186300,20802,19901.0
79527,-37.989549,145.16425,10 Yarralla Court,KEYSBOROUGH,KINGSTON,19889,2.709,19.59722222222222,1,9761,1578,Greater Dandenong,49,1253,1006400,16492,19889.0
78005,-37.92645,145.179054,4 Aintree Avenue,MULGRAVE,MACEDON RANGES,19913,3.412,17.03585657370518,1,7213,1477,Monash,60,1348,1022600,22093,19913.0
29870,-37.780554,144.9974913,3 Cornwall Street,NORTHCOTE,MURRINDINDI,19928,0.153,11.670588235294117,1,8461,5349,Darebin,69,1563,1630800,21000,19928.0
5051,-37.861739,144.845396,21 Simmons Drive,SEAHOLME,WHITEHORSE,19927,0.783,,0,826,188,Hobsons Bay,70,1160,1316200,11742,19927.0
29002,-37.801836,144.99438500000005,34 Yarra Street,ABBOTSFORD,BANYULE,19975,0.298,8.23076923076923,1,2304,4706,Yarra,68,1797,1299400,4025,19975.0
63528,-37.787309,145.271183,14 Broughton Avenue,CROYDON,CARDINIA,19878,1.227,20.65573770491803,1,9705,5573,Maroondah,81,1267,902900,37491,19878.0
12214,-37.704156,144.74708,12 Jade Way,HILLSIDE,GREATER DANDENONG,20000,2.411,16.304347826086957,1,4717,798,Melton,64,1491,867300,27356,20000.0
37574,-37.640413,145.059663,59 Longwood Drive,EPPING,FRANKSTON,45795,1.17,26.786666666666665,1,13368,3047,Whittlesea,73,1283,673200,19624,45795.0
19932,-37.77984,144.940629,22 Bunjil Way,PARKVILLE,MURRINDINDI,19971,0.931,5.6,1,1058,2943,Melbourne,71,1480,1849500,6692,19971.0
24772,-37.677081,144.969167,5  Hull Drive,CAMPBELLFIELD,STRATHBOGIE,19960,2.325,16.6875,1,2830,1163,Hume,48,786,588600,5480,19960.0
45671,-37.678468,145.121072,3 Plenty Heights Court,PLENTY,NILLUMBIK,19985,3.054,22.39189189189189,1,703,79,Nillumbik,83,2215,1668900,1529,19985.0
33831,-37.714348,144.98209599999996,14 Kelverne Street,RESERVOIR,EAST GIPPSLAND,19962,1.898,12.785714285714286,1,16913,8713,Darebin,63,972,861800,45591,19962.0
